original_index,review_text,polarity,rating,kfold_polarity,kfold_rating
29047,"O produto apresentado na foto não condiz com o produto entregue. O arco não é tão grande e o babado só fica virado para cima, não tem caimento e não tem acabamento em renda.",,3,-1,10
79870,Boa experiência.,1.0,4,10,10
56077,Muito bom gostei muito chegou até antes do prazo,1.0,5,10,10
78241,O produto não é entregue no prazo.,0.0,2,10,10
96296,Ainda não recebi para poder opinar,0.0,1,10,10
22478,"Recebi meu pedido, três cartuchos para impressora HP ""originais"", porém ao instalá-los na impressora, a mesma recusou informando que eram recarregados. Solicitei a devolução, mandei dia 16/07 e nada.",0.0,1,10,10
50181,fornecedor correto e produto excelente,,3,-1,10
28589,Recomendo.,1.0,5,10,10
57432,Espero minha encomenda. Já comprei outras vezes na lannister e sempre recebi certo. Não mudei de endereço.,0.0,1,10,10
80086,Muito bom,1.0,4,10,10
36145,"Muito decepcionada, fui cobrada pelo cartão de credito e não recebi meu produto pq não chegou na distribuidora da minha região conforme fui informada por e mail.E sem solução",0.0,1,10,10
23906,O material da mochila ficou a desejar.,0.0,1,10,10
91022,"ÓTIMA COMPRA, ÓTIMO PRODUTO, ENTREGA DENTRO DO PRAZO. NOTA 10.",1.0,5,10,10
76694,Produto prático e uma ótima opção para liberar espaço no guarda-roupa.,1.0,5,10,10
61450,e um site sério,1.0,5,10,10
11083,Rápido,1.0,4,10,10
5244,"Bom amei o produto
",1.0,5,10,10
98497,"até hoje não recebi dois produtos...
o pedido foi feito em novembro e estou no aguardo...",0.0,2,10,10
92924,"Fiquei muito satisfeita com o produto,fiz um pedido especial para entrega ,e eles acolheram este pedido,que pra mim fez toda a diferença.Muito feliz obrigada nota 10.",1.0,5,10,10
66454,"Produto chegou tudo ok, produto excelente ",1.0,5,10,10
21616,"Produto fácil de usar, eficiente.
Os vidros ficam limpinhos.",1.0,4,10,10
61993,Tudo certo prazo e produto correto,1.0,5,10,10
91197,chegou antes do prazo!!!,1.0,4,10,10
16157,"Super recomendo a compra e entrega direto pelo Lojas lannister, mais pela loja parceira targaryen não.
Entrega super atrasada. Avaliando o produto, não recomendo, baixa qualidade. Triste com a compra.",0.0,1,10,10
18290,estou plenamente satisfeita com o produto. Adorei,1.0,5,10,10
60257,Produto ecxelente,1.0,5,10,10
14939,Entrega rápida amei,1.0,5,10,10
2398,A,0.0,1,10,10
77275,Obrigada,1.0,4,10,10
58714,"Chegou antes do prazo. Achei um pouco lento, a qualidade da camera não é la essas coisas.",1.0,4,10,10
87854,Recebi o produto que encomendei dentro do prazo anunciado.,1.0,5,10,10
59325,"Muito bom! Chegou no prazo correto,muito bem embalado! Parabéns!",1.0,5,10,10
39148,Chegou até antes do prazo.,1.0,5,10,10
47916,Empresa com produtos de ótima qualidade. Tudo bem embalado para proteção no transporte. Recomendo,1.0,5,10,10
39998,Tudo certo pena que o produto não é muito bom,,3,-1,10
34040,Muito bom.,1.0,5,10,10
74586,Não recebi o produto,0.0,1,10,10
45280,Amei comprar com vcs,1.0,5,10,10
42638,eu super recomendo a lojas lannister,1.0,5,10,10
54145,Gostei,1.0,5,10,10
31109,"Chegou até antes da data prevista!
Parabéns pela rapidez!",1.0,5,10,10
79341,"Produto de ótima qualidade, entrega super rápida, chegou antes do prazo. Estou muito satisfeita. O produto ja está em uso e não apresentou nenhum defeito. Produto e loja recomendadissimos.",1.0,5,10,10
54040,"Não entregou o produto, confiou aos correios e não fez nenhum contato para saber da situação...",0.0,1,10,10
88845,"Entrega rápida 
",1.0,5,10,10
80670,Recebi o produto dentro do prazo em perfeitas condições!,1.0,5,10,10
67759,Muito bom para aquilo q eu precisava,1.0,5,10,10
79319,so acharia legal vir uma lamina de presente,1.0,5,10,10
27489,Entrega chegou antes do prazo.,1.0,5,10,10
67670,lindo o modelo,1.0,4,10,10
65606,"Boa Noite, nao consegui colocar a bandeja no triple, pois nao sei e nao veio manual como colocar e nao sei como instalar a bandeja no meio do triple, peço um manual de nstalar..Grata...Ilsa Duarte",,3,-1,10
31267,Ótimo produto em ótimo prazo de entrega,1.0,5,10,10
89545,produto de qualidade,1.0,4,10,10
60971,"Produto simplicidade,e funcional...",,3,-1,10
54097,Gosto muito de comprar nessa loja.,1.0,4,10,10
6050,O produto chegou antes do esperado e em perfeito estado! Recomendo muito.,1.0,4,10,10
50280,Um amigo já tinha indicado a targaryen para compra de arduínos. Então fiz a compra já esperando um bom atendimento. O produto chegou rápido e muito bem embalado.,1.0,5,10,10
34939,otima,1.0,5,10,10
98467,Não recebi o produto correto. Prefiro acreditar que foi por engano. Já fiz o pedido de troca ou devolução do valor. Estou no aguardo da resposta por e-mail.,0.0,1,10,10
43440,"Ótimo produto, e chegou bem antes do prazo.",1.0,5,10,10
51568,Paguei e não recebi o produto. E agora???,0.0,1,10,10
53385,"As bolsas chegaram bem antes do prazo, no entanto a bolsa grande veio com pequenas avarias; uma parte está descosturada e o acabamento dentro não estava tão bom quanto o da pequena, que veio perfeita.",,3,-1,10
86019,"Maravilhoso poder comprar em casa....receber no prazo..
",1.0,5,10,10
36086,"muito satisfeito especificamente com essa compra, entrega feita rapidamente.",1.0,5,10,10
49816,Entrega rápida e produto dentro do esperado. Recomendado.,1.0,4,10,10
85211,Muito bom,1.0,5,10,10
14375,"ainda esta no prazo, vou aguardar.",,3,-1,10
39637,"As vezes acesso o site de uma determinada loja, seleciono o produto e vejo que não é vendido por aquela loja, desistindo da compra. Mas é por parceiros como este que não mais farei isso. Recomendo.",1.0,5,10,10
8135,"Ótimo. Rápido demais, chega bem antes do prazo",1.0,5,10,10
32554,Conforme descrito no site,1.0,5,10,10
62130,"Ótimo produto..bem como descrito
Chegou antes do prazo! Super recomendo",1.0,5,10,10
93546,Serviço péssimo.,0.0,1,10,10
64209,Muito rápido a entrega!!!,1.0,5,10,10
78633,"Ótimo atendimento, dentro do prazo.
Obrigado",1.0,4,10,10
72215,Produto enviado antes do prazo mas o horario que o correiro envio nao se encontrava ninguem em casa.,1.0,4,10,10
2052,"Muito bonito, aparenta qualidade. Ainda não o apliquei, por isso não posso falar quanto a aderência do mesmo. Pelo custo beneficio RECOMENDO.",1.0,5,10,10
19908,"Comprometimento
",1.0,5,10,10
11554,"Recebi apenas o colágeno no sabor limonada suíça, o outro sabor eu não recebi.",,3,-1,10
14775,Excelente produto,1.0,5,10,10
12426,Gostei muito do produto e da loja. Chegou em perfeito estado e dentro do prazo.,1.0,5,10,10
26138,SÓ NÃO GOSTEI PORQUE O PRODUTO NÃO VEIO EM NENHUMA CAIXA APENAS COM UM SAQUINHO. E COMO COMPREI PARA REVENDER SEM UMA EMBALAGEM ESPECIFICA FICA UM POUCO DESVALORIZADO.,,3,-1,10
12352,"Foi tudo perfeito. Obrigada!
",1.0,5,10,10
81826,"Super recomendo, entrega rápida. Produto ótimo.",1.0,5,10,10
39715,gostei demais,1.0,5,10,10
23640,Produto de qualidade! Consegui organizar todos os livros da minha filha! Ficou lindo! Preço bom! Entrega dentro do prazo!,1.0,5,10,10
36255,"Peço verificar junto a empresa e transportadora, pois até o momento meu pedido não foi entregue.
Contando com o apoio dos senhores.
",0.0,1,10,10
53741,"eu gostei do produto, atendeu ao que o vendedor dizia",1.0,5,10,10
9240,recebi,1.0,5,10,10
58517,"Estou aguardando o produto ate hoje desde o dia 17/02 e ainda nao chegou. nao consigo falar com um atendente, preciso resolver essa situação.",0.0,2,10,10
5074,Gostei e recomendo !!!,1.0,5,10,10
41148,Gostei do produto!,,3,-1,10
25534,"entrega no prazo, muito satisfeito e produto de alta qualidade",1.0,5,10,10
38063,"Produto excelente, bom preço, rapidez na entrega. Estou satisfeito com a compra.",1.0,5,10,10
92092,"A entrega foi rápida , porém o sabor veio errado... Ainda não experimentei o produto ",,3,-1,10
46400,Mto bom.,1.0,5,10,10
71507,"Ficou ótima minha capa, gostei muito e só com vocês que eu consegui encontrar. Parabens e continuem assim.",1.0,5,10,10
42082,"Não é a primeira vez que tenho problemas de entrega com a loja. Na próxima vez, caso haja concorrência de produtos, não optarei pela Lojas lannister.",0.0,1,10,10
10420,"É isso aí lannister!!!
Nota 10!!!
Antes do prazo!!!",1.0,5,10,10
81299,"Já uso está marca de travesseiro há uns 20 anos, adoro. Altura ideal, macio e confortável 
",1.0,5,10,10
48989,"bom dia, queria ver sobre a entrega do meu suporte de tv.",,3,-1,10
21207,Loja entregou no prazo e me deixou informado desde a data da compra,1.0,5,10,10
77086,"Já fiz várias compras com as lojas lannister, e nunca tive nenhum tipo de problema, meus produtos chegaram até 4 dias antes do prazo estipulado para a entrega.",1.0,5,10,10
79819,"A entrega foi muito rápida, adorei ! O produto veio super bem embalado, recomendo.",1.0,5,10,10
38216,"tudo perfeito

",1.0,4,10,10
68607,"Gostei muito, recomendo a outra pessoa.",1.0,5,10,10
81134,"O que me incomoda nessa compra é a demora na entrega do produto. Sou cliente lannister a muito tempo e sempre satisfeita com a compra, mas infelizmente, as últimas compras não recebi .",0.0,1,10,10
15183,Muito boa experiência,1.0,5,10,10
33165,Boa entrega,1.0,4,10,10
56418,recomendo a todos que queiram um bom produto e de ótima qualidade.,1.0,5,10,10
73608,Adorei,1.0,5,10,10
45413,"Não recebi meu produto e nem tive um retorno sobre isso, ",0.0,1,10,10
6576,"Atendeu minhas expectativas, bom",1.0,4,10,10
48346,Produto excelente!,1.0,5,10,10
14002,Confiável,1.0,5,10,10
29855,Preço ótimo pela qualidade,1.0,5,10,10
4095,Rápido e eficaz ! E variedades pra vc escolher um bom presente para sua família.....,1.0,4,10,10
83802,Lindo maravilhoso 💋?💚,1.0,5,10,10
12167,Recebi o produto antes do prazo,1.0,5,10,10
68786,"Eu comprei umas cestas de vime, comprei 6, só que veio faltando uma tampa. Então não fiquei totalmente satisfeita! Mas o produto é muito bom!",,3,-1,10
37597,"faltou manual de instrução, algumas peças sem saber o que fazer ",,3,-1,10
26169,"Entrega no prazo, produto de qualidade exatamente como anunciado. Recomendo a loja.",1.0,5,10,10
68637,bom pode comprar,1.0,4,10,10
34394,Estou muito satisfeita com a loja! Entrega antes do prazo sem qualquer problema! Muito obrigada!,1.0,5,10,10
36031,Muito boa chegou antes do esperado!,1.0,5,10,10
39740,"produto diferente da foto anunciada e entrega feita de maneira ridícula, sem proteção o produto ficava solto dentro da caixa. Parece que nem trabalham no ramo kkkk amadores.",0.0,1,10,10
67249,boa tarde vocês e pontual,1.0,5,10,10
38005,"A lannister.com está na minha lista mais TOP! Quase tudo que tenho comprei por ela sem problemas!! Recomendo a todos, pois durante estes mais de 10 anos nunca tive problemas.",1.0,5,10,10
93332,"o meu produto não foi entregue no prazo me causando varios problemas com a minha filha, era presente de natal",0.0,1,10,10
40619,"produto conforme anuncio, muito bom e veio muito bem embalado. chegou no prazo.",1.0,5,10,10
91096,FOi informado pelos meios de comunicação que o endereço estava errado e mesmo assim não efetuaram a devida correção.,0.0,2,10,10
82465,"Produto ótimo, a entrega deixou a desejar",0.0,2,10,10
20649,.,1.0,4,10,10
1057,Fui surpreendido pela eficácia. Ótimo atentimento.,1.0,5,10,10
91552,Produto veio incompleto faltando 4 capas impermeaveis que comprei junto.,0.0,1,10,10
92002,"Relógio muito bom, mais bonito pessoalmente! ",1.0,5,10,10
37235,Nossa muito rápido e produto de qualidade,1.0,5,10,10
23870,"A DATA DE ENTREGA ERA DIA 27/09/2017
MAIS AINDA NÃO RECEBI MEU PRODUTO NA MINHA RESIDENCIA",0.0,1,10,10
84878,"Tive que pegar nos correios, e na caixa só havia uma cadeira sendo que eu comprei duas!!! Vou processar!",0.0,1,10,10
33100,"Pelo custo ele atende muito bem as expectativas.As cerdas são macias,alem de ser lindo.",1.0,4,10,10
31872,Otima qualidade,1.0,4,10,10
4580,Não estou satisfeita com essa compra pois deu que foi aprovada e foi descontado o valor no cartão de crédito porém não sei porque cancelaram a compra e não foi devolvido o valor.,0.0,1,10,10
41516,Entrega feira antes do prazo. Maravilha!!!!,1.0,5,10,10
81076,Bom,1.0,5,10,10
64130,Como faço para obter o reembolso já que não recebi o produto ? Aguardo,0.0,1,10,10
11969,"Maravilhoso,minha filha adorou!",1.0,5,10,10
46929,Recomendo para quem deseja aprofundar no mundo de Tolkien e para quem já leu o Silmarillion e trilogia O Senhor dos Anéis. Para os fãs da terra-média é uma obra indispensável na coleção.,1.0,5,10,10
90288,"O produto chegou, no entanto não cobriu a tela toda como descrito e não é de gel, é película de vidro comum",0.0,2,10,10
62724,"O produto nao é o mesmo da foto, a qualidade é pessima, muito mal acabado, faltam furos para instalar o aparelho, sugiro retirar esse fornecedor do site da lannister. estou devolvendo",0.0,1,10,10
6953,"A tinta não é de qualidade boa, entupiu a cabeça dos bocais de tintas da impressora.",0.0,1,10,10
8421,"Efetue a compra de um produto e acabei recebendo outro, totalmente diferente.",1.0,5,10,10
64107,"Capa e película atenderam expectativa, gostaria que todos os parceiros fossem assim! ",1.0,5,10,10
11521,"Entrega rápida, antes da data. ",1.0,4,10,10
97950,Tudo entregue bem antes do prazo. SEM problemas!,1.0,5,10,10
37303,"O produto foi entregue o prazo, mas este prazo poderia ser menos.",1.0,4,10,10
97719,"Produto ótimo, amei.",1.0,5,10,10
18987,As almofadas são lindas e divertidas,1.0,5,10,10
56337,"Entrega correta, loja confiável muito obrigada ",1.0,5,10,10
52057,É uma logística dinâmica que cumpre com suas responsabilidades,1.0,5,10,10
15714,Tudo direitinho,1.0,5,10,10
9299,Produto com 15 dias de atraso do esperado.,0.0,1,10,10
7336,"BOM DIA, JÁ É A QUARTA VEZ QUE SOLICITO A DEVOLUÇÃO DO PRODUTO E ATÉ O MOMENTO NÃO TIVE RETORNO, POIS A MEDIDAS DA BOLSA NÃO SÃO AS MESMAS DECLARADAS NO ATO DA COMPRA. 
GT. KEYLA",0.0,1,10,10
32431,O PRODUTO CHEGOU ANTES DO PRAZO.,1.0,5,10,10
44818,Tudo ok,1.0,5,10,10
92883,Não recebi o produto,0.0,1,10,10
19672,"Até a data de hoje, não recebi minha mercadoria, super insatisfeita !!!",0.0,1,10,10
37904,"Devolvi o cartucho, pois comprei um produto e recebi outro. 
A empresa já recebeu o produto. 
Peço a lannister.com informar quando será realizado o estorno no meu cartão de crédito.",0.0,1,10,10
80200,OTIMO SERVICO,1.0,5,10,10
60338,bom,1.0,4,10,10
32308,Recomendo,1.0,4,10,10
64935,"Tudo certo!!!
Loja sempre prestativa. ",1.0,4,10,10
84306,O tecido é péssimo,,3,-1,10
91153,produto entregue no prazo.,1.0,5,10,10
98780,Recebi o produto dentro do prazo e recomendo ótimo serviço,1.0,5,10,10
55874,recomendo.,1.0,5,10,10
81115,"Produto lindo, chegou antes do previsto. Amei ... recomendo.",1.0,5,10,10
12690,O prazo de entrega venceu a 2 dias e ainda não recebi o produto. Já enviei e-mail para essa loja parceira das lannister.com mas eles não respondem.,0.0,1,10,10
34197,"Já paguei faz tempo, estou precisando é ainda não recebi os produtos ",0.0,1,10,10
31783,linda carteira do jeito que queria,1.0,5,10,10
79056,ótimo!,1.0,5,10,10
63813,"Muito bom , confiavel",1.0,5,10,10
31238,entregou ate antes do prazo,1.0,4,10,10
88421,sem comentario,0.0,1,10,10
55809,otimo,1.0,5,10,10
35826,Fiquei muito satisfeita com a compra.,1.0,5,10,10
76025,chegou antes do tempo,1.0,5,10,10
55819,Comprei dois kits e recebi apenas 1,0.0,1,10,10
91744,"entrega foi realizada antes do prazo máximo, foi bem mais rápido que o esperado!",1.0,4,10,10
88712,Eu pedi 6 trios de pendentes e vcs só M entregaram 6 unidades este não foi meu pedido nem meu pagamento,0.0,1,10,10
56767,"Entrega muito rápida, produto lindo e funcional.",1.0,5,10,10
33947,Achei o tapete super lindo...só pensei que fosse mais pesado. Ele é bem leve e o pêlo(fio) não é muito grande mas me agradou. Chegou antes do prazo previsto. Cor e tamanho de acordo com o anúncio.,1.0,4,10,10
75224,"Comprei bateria de 14 amperes, porém me entregaram uma de 12 amperes . 
Não vou trocar o produto porque estou precisando com urgência e a de 12 amperes está funcionando, mas me senti lesada.",0.0,1,10,10
21555,Otima,1.0,5,10,10
54160,"muito satisfeita com a compra e o produto, entrega super rapida chegou antes da data prevista e com otima qualidade e super bonito , tudo conforme estava no anuncio valeu muito apena ter comprado .",1.0,5,10,10
15540,"O pedido são dois itens e veio um só e emitido a nota fiscal dos dois itens.
Decepção! Sou cliente quase semanal do baratheon e agora me acontece isso.",0.0,1,10,10
86616,"Comprei um produto + um kit contendo outros 6 produtos. Recebi apenas o primeiro e, quando consulto no site, consta que o pedido já foi finalizado. Estou aguardando uma solução.",0.0,1,10,10
